gene,pearson_r,n_spots
LEFTY1,-0.20554447750337512,387
GJB1,-0.20570424089095682,387
CXCL12,-0.2057954347808907,387
VIM,-0.20583250970509404,387
PROS1,-0.2065909325240413,387
COMP,-0.20683613565322911,387
COL12A1,-0.20733387660000227,387
JAK3,-0.2076267410576938,387
SLC39A11,-0.2078242095667769,387
MUC20,-0.20795859044074,387
STXBP6,-0.2081454680792681,387
LAPTM4B,-0.20830494013697368,387
RHPN2,-0.2083691126918993,387
PLTP,-0.20842798797913203,387
HES2,-0.20911101775110758,387
AKAP7,-0.2094919895384636,387
IPO4,-0.20992835045035263,387
DPYSL3,-0.21003303812820587,387
DEPP1,-0.21039806118507196,387
PTTG1,-0.21169594360594443,387
CXorf38,-0.21173395558131997,387
DSG2,-0.21209131685112562,387
NEXN,-0.21234301236443348,387
LTBP1,-0.21268616761768486,387
CACNA1C,-0.2128244725533305,387
XYLT1,-0.21363433580955316,387
EMILIN1,-0.21392901868032452,387
HNMT,-0.21416582140515467,387
PRPF3,-0.2142880127225698,387
TMEM141,-0.21451489744084637,387
SERPINE1,-0.21481586902115846,387
CEMIP,-0.21497100131545244,387
OFD1,-0.2153990270780574,387
BGN,-0.21576106374839985,387
GGCT,-0.215849430907623,387
CBLL1,-0.21589308517803982,387
EML2,-0.21629365618732785,387
GRAMD1A,-0.21639525992950662,387
VIL1,-0.2165189572309985,387
TNS1,-0.21686193293326458,387
ADCY1,-0.216879936035959,387
ZNF706,-0.2169943346409943,387
ABLIM2,-0.21715966342265858,387
TSPAN4,-0.21722218788977124,387
MYLK,-0.21739732561380187,387
GABRE,-0.21751013106209352,387
CDC14B,-0.2175212674551469,387
NEU1,-0.2176790965614164,387
FNDC1,-0.21776663296269538,387
FIBCD1,-0.21789397272558958,387
MSRB1,-0.2179331438853098,387
SSB,-0.21828199445993324,387
FAM83H,-0.2188500681063211,387
TDRD7,-0.2194373503533747,387
KCNK1,-0.2200112414371562,387
CDK6,-0.22007511735754384,387
RFX5,-0.22040389628258308,387
PIM3,-0.22051578641100883,387
HACD3,-0.22056155274931757,387
RBM47,-0.2208045926424885,387
RAB40B,-0.2215593140693354,387
LY75,-0.22190913433029613,387
PLEKHA6,-0.2221537417656682,387
PDX1,-0.22233717653068089,387
TESC,-0.2227173596684472,387
PALM,-0.22367180499624112,387
HMGCR,-0.22389842385587172,387
E2F4,-0.22446568369936004,387
CRACR2B,-0.22469151480421068,387
FILIP1L,-0.2252366417188461,387
PLXDC2,-0.22537752906540648,387
HLA-DPB1,-0.2255222923695454,387
CDCA8,-0.22563490822142762,387
SDR16C5,-0.22633773871387916,387
PRDX3,-0.22643042873470412,387
CLDN1,-0.22772065452788848,387
NDUFAF3,-0.22807704319575828,387
PELI1,-0.22809752833090835,387
C15orf48,-0.2281084483444505,387
CTCF,-0.22889627544682326,387
PDLIM3,-0.2290883586813998,387
MUC1,-0.2291073509890024,387
HSPB6,-0.22962053540329563,387
CALML4,-0.23048794287619281,387
EFEMP2,-0.23080482078983894,387
HSPB2,-0.2310000928742013,387
VPS13B,-0.23103731897821814,387
USH1C,-0.2311849312879782,387
SAPCD2,-0.23210141892750896,387
FHL1,-0.23294779308718883,387
LGALS1,-0.23387103978014387,387
ST6GAL1,-0.2339660023538898,387
RHEB,-0.23412606751213533,387
DKC1,-0.23418586259429078,387
GNG11,-0.23487831857813213,387
HSPA1B,-0.23503684856411158,387
RHOB,-0.2355618235904245,387
PVR,-0.23603057068058242,387
TTC39A,-0.23696188522323716,387
BNIP5,-0.2375968442443253,387
CRIPT,-0.23962527042245116,387
VIPR1,-0.23991353083874079,387
MAF,-0.24028308020340944,387
SLC7A1,-0.24100600299440472,387
VPS35,-0.2410678953990046,387
NFIB,-0.2411371478867235,387
MRGPRF,-0.24119212952466357,387
BRCC3,-0.24175964132971078,387
PDRG1,-0.2417798724561527,387
VPS13A,-0.241890545587282,387
PNPT1,-0.24211441524878763,387
SLC35D2,-0.24295421063493455,387
LMNB2,-0.24298143770790245,387
PTPN12,-0.2430163370000505,387
PRSS8,-0.2435681416554306,387
ALG13,-0.2437919762372413,387
COX20,-0.24394035620858945,387
LAMB2,-0.2439682652867414,387
KLF6,-0.24407648310388005,387
ATP2C2,-0.24467485663650584,387
TTYH3,-0.2447572566626853,387
ARSD,-0.24492977492286075,387
KLF9,-0.2450619069708419,387
FYB1,-0.24529643669556164,387
DAPK1,-0.2455523433362145,387
PAQR4,-0.24742247134358664,387
RARRES2,-0.2481706927051187,387
RRM2,-0.24836217362078788,387
OCIAD2,-0.24916993556053102,387
DPY30,-0.24951124236918867,387
IGF2R,-0.2496666010994163,387
COG6,-0.25016359576248204,387
MAOA,-0.25040191658358085,387
MEDAG,-0.2504354951846783,387
SPOCK1,-0.2509970504878969,387
ENTR1,-0.2511136199748629,387
B4GALT1,-0.2512341168390092,387
PRRX1,-0.2513636692587167,387
TNFAIP2,-0.2513652876213416,387
INAVA,-0.252598821119495,387
BTF3L4,-0.25338982131792376,387
NFE2L3,-0.2548053204739695,387
NDUFC1,-0.2557712270171055,387
ID4,-0.255943780119271,387
COL16A1,-0.2566263419204613,387
PPP1R3E,-0.26038942683256644,387
KRTCAP3,-0.2605929024118605,387
CFD,-0.2606475415019632,387
C1QA,-0.2607926090068167,387
ADPGK,-0.2612464663058325,387
ATP2A3,-0.2619537365921865,387
VEGFA,-0.26203650441632304,387
OLFML3,-0.2636525420505296,387
IL20RA,-0.264107940959017,387
TNNC2,-0.26415846836413487,387
ACTG2,-0.2645132114118206,387
SMAD9,-0.26551735305997337,387
PLIN2,-0.2656645673015171,387
IGFBP7,-0.2657837355253609,387
COL6A2,-0.26703835953356575,387
EIF1B,-0.267214881703877,387
CACNA1D,-0.26820628803012864,387
SERPINF1,-0.2684988065435085,387
FNBP1L,-0.2685116584773849,387
HOXA3,-0.2685388459832184,387
LSR,-0.2691952387297108,387
XIAP,-0.2692885015549302,387
POSTN,-0.26967469489046936,387
SETDB2,-0.26992438167570126,387
COL1A2,-0.27099352964715095,387
TULP4,-0.2711651406979308,387
TM2D3,-0.272202717833522,387
PTGES,-0.27222808521860015,387
SNX12,-0.2726286158284561,387
VTA1,-0.27552415860615775,387
EVL,-0.27612690696773917,387
OCIAD1,-0.2773077630541555,387
AOC3,-0.27748164100002276,387
PLCB4,-0.27827747442412926,387
POM121,-0.27835518087791405,387
SIGMAR1,-0.2789829392701262,387
NCK2,-0.27908446274791265,387
HOXB7,-0.2796835784851632,387
RIPK3,-0.280130781935163,387
MEST,-0.2810793833728865,387
SLC39A5,-0.28180683289099834,387
SLC7A8,-0.281940702582181,387
LDLR,-0.2825726939018468,387
GTPBP2,-0.2825831233785651,387
NNMT,-0.2842833982318223,387
DKK3,-0.2846729015005552,387
TMEM45B,-0.2851142803212868,387
COL1A1,-0.2861942437550615,387
ELF4,-0.28620264293584996,387
TUFT1,-0.2864405277479238,387
THY1,-0.2865564816492669,387
RBCK1,-0.2870823580650143,387
UPF3A,-0.2874805473451236,387
DDC,-0.28761672997922805,387
PTCH1,-0.2876408933533854,387
SLC10A3,-0.2879341769711529,387
LBH,-0.2909952279235815,387
HLA-DRA,-0.2914734862069077,387
COL8A1,-0.2918353545647432,387
FMOD,-0.2930412154746837,387
IRF9,-0.29364879807658384,387
MXRA7,-0.29399176481402434,387
SFT2D1,-0.29506360840001444,387
SPATA13,-0.2952866555262743,387
VKORC1L1,-0.295893156549414,387
CFDP1,-0.29637155401065957,387
CLDN5,-0.29646148128234745,387
SERINC2,-0.2989588572756908,387
EPS8L2,-0.2992000142157155,387
NKD2,-0.3004848834709348,387
MAGT1,-0.3008349060330858,387
TUBA1A,-0.3013223402560929,387
SPARCL1,-0.3021039119807711,387
CAB39L,-0.30345401447734344,387
DEFA6,-0.3037848427377055,387
DCN,-0.3064589441858469,387
MT1M,-0.30665161338395447,387
GSE1,-0.3071905086746923,387
FGF7,-0.30821292864066685,387
TPSB2,-0.30880046520867155,387
DUT,-0.30987690583571204,387
BHLHE40,-0.31014107439830185,387
CCL21,-0.31167246014923583,387
MZB1,-0.3120822806411962,387
SH3KBP1,-0.31215755203068574,387
ERO1A,-0.31368677494111263,387
HOXB3,-0.31548973269499525,387
SLC7A5,-0.31593409764023644,387
SYNPO2,-0.31610632101391495,387
NETO2,-0.31684821411965014,387
UGT8,-0.3172983547329553,387
GNL2,-0.31931934713279064,387
NOTCH1,-0.3199970325107137,387
MPC2,-0.3203135772371226,387
CCT8,-0.3212468098525739,387
CNN1,-0.3218939627004004,387
TIMP1,-0.3224399271100323,387
FSTL3,-0.3242653619065,387
ABHD2,-0.3263652198989878,387
CREG1,-0.3275561074681523,387
LSM5,-0.3284901982723721,387
TXN,-0.32890310299213643,387
FBLN1,-0.33473362286906455,387
IGFBP5,-0.3350334891975911,387
TPM2,-0.3370150963483482,387
RNASE1,-0.33776721623664163,387
PRELP,-0.3386686809115693,387
CCN2,-0.3412118174723453,387
CCL20,-0.34194001264412127,387
AEBP1,-0.34196333227260817,387
SFRP2,-0.3431218020838661,387
NUDT15,-0.34492258437459233,387
PRSS3,-0.3451665659901715,387
LYPD8,-0.3452368652338357,387
MUC13,-0.34536285808239064,387
TCP1,-0.3455770830302598,387
PILRB,-0.346801465713681,387
THBD,-0.3469455742840592,387
RTKN,-0.34815240177373147,387
NEBL,-0.34834531122877926,387
CYP3A5,-0.34844573546151253,387
CLDN4,-0.3486018088877345,387
MEP1A,-0.3498792287119639,387
RAB15,-0.35021909707727084,387
SELENOM,-0.3504931564076154,387
NUPR1,-0.3505591874648763,387
CCDC80,-0.35109968008529635,387
COL14A1,-0.35264987267343195,387
THBS2,-0.35289635826124216,387
SREBF1,-0.35474322602646546,387
TRIM31,-0.3550457132646253,387
HOXB8,-0.3581416591638032,387
F11R,-0.35817718682917865,387
TJP2,-0.3594468005415462,387
SNRPB,-0.36188158137164417,387
TM4SF20,-0.36248969707477596,387
TMPRSS4,-0.3627921348634626,387
MMP2,-0.36787293598781584,387
CAVIN1,-0.37176309143364544,387
NDFIP2,-0.37227013637479445,387
DACH1,-0.3736036385410934,387
DHCR24,-0.3736070180294836,387
LGALS3,-0.37367673475286606,387
FLNA,-0.37411416643071554,387
POF1B,-0.37575780797780894,387
UFM1,-0.37591516900964606,387
HSPE1,-0.3762862678182832,387
ADM,-0.3765714732812786,387
SLIRP,-0.37666577592760847,387
TOMM5,-0.38026583061758845,387
ANXA4,-0.38027112925565604,387
THBS1,-0.38078641446120454,387
MXRA8,-0.3808511378871035,387
CD74,-0.3808895355479294,387
KDM1A,-0.3831603592322279,387
POLR1C,-0.38318666317387606,387
PROSER1,-0.3845813768038544,387
SF3B6,-0.38648128459280645,387
TOMM6,-0.386980866135439,387
CHRDL2,-0.3936395618895141,387
ACTA2,-0.39659490876171366,387
CHMP4A,-0.398331005550168,387
CCN1,-0.40191766401693085,387
RPS7,-0.4031362808057973,387
C9orf40,-0.40821755251181724,387
EFNA1,-0.41978886389056974,387
SCD,-0.42316291397386074,387
C18orf32,-0.4259555333252429,387
MYH11,-0.4276427566612504,387
LMO7,-0.4279766963943258,387
GDA,-0.42865345009160405,387
HEBP2,-0.43325319165032217,387
MET,-0.43918579078112957,387
SEC61G,-0.4397893020627547,387
ABHD3,-0.4414224829386409,387
PTK7,-0.44331230463845633,387
MUC3A,-0.44485776212704486,387
FGGY,-0.4466736258033829,387
PCCA,-0.4537853051562015,387
MAL2,-0.455719607931747,387
SELENBP1,-0.45819840223842895,387
CYSTM1,-0.46184963190432804,387
CD24,-0.4710905030267565,387
DNAJC15,-0.47117307337203757,387
PSMG2,-0.4776718161872774,387
SUCLA2,-0.4797965085008216,387
SOD3,-0.4827459560846856,387
MGP,-0.49272324975768345,387
HOXA9,-0.49871195577731353,387
MT-CYB,-0.521769572386996,387
MYL9,-0.5237896550377995,387
EPCAM,-0.5309410782023588,387
SNRPD1,-0.5570908460110582,387
IGFBP4,-0.5694353285656837,387
TAGLN,-0.5938492350932373,387
RPL17,-0.6188063116306638,387
GPR157,,387
GJB3,,387
CASZ1,,387
GIPC2,,387
GJA9,,387
GUCA2A,,387
ALG14,,387
TSPAN2,,387
NMNAT2,,387
CATSPERE,,387
ZNF678,,387
KIF26B,,387
SLAMF7,,387
FLVCR1,,387
SLAMF8,,387
CORT,,387
COL9A2,,387
TLR5,,387
DFFB,,387
PLEKHG5,,387
OTUD3,,387
CD1E,,387
HLX,,387
NECTIN4,,387
KLHDC9,,387
LRIF1,,387
CCDC17,,387
RNF19B,,387
GBP4,,387
IFI44L,,387
AGRN,,387
IFI44,,387
SASS6,,387
EPHX1,,387
C1orf56,,387
MLLT11,,387
S100A14,,387
CCDC18,,387
IFNLR1,,387
PTPN7,,387
GPN2,,387
KDF1,,387
GBP5,,387
HMGCL,,387
SEC16B,,387
PIK3R3,,387
RAD54L,,387
PPIAL4G,,387
KLHL12,,387
MRTO4,,387
TMIGD3,,387
C1QC,,387
HSD11B1,,387
USP48,,387
UQCRHL,,387
ARHGEF16,,387
TACSTD2,,387
FBXO2,,387
NCF2,,387
RGS13,,387
PDZK1,,387
PI4KB,,387
RNF207,,387
GPR153,,387
DENND2C,,387
TMCC2,,387
FABP3,,387
MAN1C1,,387
PAPOLG,,387
FAM110C,,387
PPP1R21,,387
CWC22,,387
SGPP2,,387
FASTKD2,,387
B3GNT2,,387
KCNS3,,387
HJURP,,387
PRKD3,,387
QPCT,,387
ERFE,,387
HES6,,387
PDE6D,,387
ECEL1,,387
C2orf72,,387
SP140,,387
IFT172,,387
EHBP1,,387
GRHL1,,387
INHA,,387
BOLA3,,387
CCDC74A,,387
WDR35,,387
RAMP1,,387
CENPO,,387
DGUOK,,387
FZD7,,387
CYP26B1,,387
ORMDL1,,387
PPP1R1C,,387
LIMS2,,387
MBOAT2,,387
KIDINS220,,387
GPBAR1,,387
MAIP1,,387
HAAO,,387
FZD5,,387
GAD1,,387
CKAP2L,,387
PLB1,,387
FKBP1B,,387
REEP1,,387
CD8A,,387
CAMKMT,,387
TMEM178A,,387
PECR,,387
ZDBF2,,387
ITGA9,,387
GRIP2,,387
FGD5,,387
KCNH8,,387
KBTBD8,,387
PLA1A,,387
PRICKLE2,,387
NEK11,,387
TNIK,,387
BDH1,,387
IGF2BP2,,387
HEMK1,,387
ARL14,,387
GLYCTK,,387
RAB6B,,387
C3orf62,,387
TMEM44,,387
PARP3,,387
CSPG5,,387
CCR1,,387
FANCD2,,387
KALRN,,387
ZNF445,,387
MST1,,387
ST3GAL6,,387
CCR5,,387
SETMAR,,387
DNAJC19,,387
SEC22A,,387
USP19,,387
KIF15,,387
CEP97,,387
PRKCI,,387
LAMP3,,387
NR1D2,,387
EOGT,,387
TMEM43,,387
MSX1,,387
ADGRA3,,387
CORIN,,387
CENPC,,387
DKK2,,387
PRSS12,,387
C4orf33,,387
PTPN13,,387
SH3RF1,,387
CEP44,,387
NEIL3,,387
NAF1,,387
HPGD,,387
COX18,,387
TRPC3,,387
PRIMPOL,,387
GASK1B,,387
KDR,,387
PI4K2B,,387
CXCL11,,387
ARSJ,,387
TLR1,,387
HSPA4L,,387
LARP1B,,387
SLC4A4,,387
ACSL1,,387
FGFR3,,387
BMPR1B,,387
ELOVL7,,387
GZMK,,387
PDZD2,,387
PRR16,,387
CDH6,,387
KIF20A,,387
PDGFRB,,387
GEMIN5,,387
SKP2,,387
IRX2,,387
ARSI,,387
PLK2,,387
TRIP13,,387
SLC22A5,,387
TAF9,,387
SPATA24,,387
UIMC1,,387
SLC25A48,,387
ZNF354A,,387
SSBP2,,387
MCC,,387
KCNN2,,387
SRD5A1,,387
EXOC2,,387
EDN1,,387
FOXF2,,387
CYP39A1,,387
KCNK17,,387
TREM2,,387
ULBP3,,387
TTK,,387
BCKDHB,,387
KATNA1,,387
FBXO30,,387
TCF21,,387
PPP1R3G,,387
DDO,,387
SFTA2,,387
TMEM200A,,387
NRN1,,387
LTA,,387
TBCC,,387
TMEM63B,,387
RSPH9,,387
PRR3,,387
CGAS,,387
TRIM15,,387
PBX2,,387
TUBB2B,,387
SCUBE3,,387
PLA2G7,,387
PTCHD4,,387
ULBP2,,387
NFYA,,387
NRM,,387
HLA-DQA1,,387
MED20,,387
MYCT1,,387
ADGRF4,,387
SMIM8,,387
MAP3K5,,387
C6orf120,,387
TPD52L1,,387
TBC1D32,,387
SYNE1,,387
BLVRA,,387
HGF,,387
STK31,,387
BMT2,,387
TSPAN12,,387
BPGM,,387
FMC1,,387
SLC25A13,,387
AASS,,387
TMEM139,,387
EVX1,,387
FZD9,,387
POM121C,,387
CCL26,,387
ZNF746,,387
TMEM184A,,387
AUTS2,,387
PILRA,,387
GRM8,,387
CHN2,,387
GIMAP4,,387
PAXIP1,,387
KRBA1,,387
ARHGAP6,,387
ITM2A,,387
MORC4,,387
SCML1,,387
PUDP,,387
RENBP,,387
PRPS1,,387
RAP2C,,387
PLCXD1,,387
C1GALT1C1,,387
TMEM164,,387
RNF113A,,387
CLDN2,,387
F8A1,,387
ZNF674,,387
GPC4,,387
PNPLA4,,387
NUP62CL,,387
HS6ST2,,387
TLR8,,387
TXLNG,,387
FOXP3,,387
MTMR1,,387
CSTF2,,387
NXF3,,387
WNK3,,387
HMBOX1,,387
ZDHHC2,,387
CYP7B1,,387
CA8,,387
PDP1,,387
CA13,,387
CCN3,,387
NCALD,,387
GRHL2,,387
SBSPON,,387
SFRP1,,387
CCN4,,387
ADCK5,,387
ZNF707,,387
TATDN1,,387
ADAM9,,387
FZD3,,387
ZNF16,,387
IDO1,,387
AARD,,387
TONSL,,387
FAM83A,,387
OSR2,,387
TUSC3,,387
ADAM28,,387
ANGPT1,,387
ALDH1A1,,387
PSAT1,,387
IDNK,,387
NMRK1,,387
FRMD3,,387
NFIL3,,387
PDCL,,387
HSDL2,,387
NAIF1,,387
GBA2,,387
TRAF1,,387
JAK2,,387
CTNNAL1,,387
SLC31A2,,387
AIF1L,,387
PHF19,,387
IFT74,,387
CEL,,387
SPACA9,,387
DOLPP1,,387
PAEP,,387
ZNF618,,387
CDKN2A,,387
CDKN2B,,387
CD274,,387
ZBTB34,,387
C9orf152,,387
GLDC,,387
ZNF215,,387
FIBIN,,387
SLC35F2,,387
TMEM135,,387
UVRAG,,387
JHY,,387
TENM4,,387
FAM118B,,387
BCO2,,387
MACROD1,,387
INSC,,387
IGSF9B,,387
SAA4,,387
PANO1,,387
LIPT2,,387
UCP2,,387
WEE1,,387
CD5,,387
KRTAP5-10,,387
DCUN1D5,,387
TTC36,,387
TMEM25,,387
CD3E,,387
ANO1,,387
ANAPC15,,387
CD3D,,387
SAC3D1,,387
IL10RA,,387
IL18BP,,387
ESAM,,387
FZD4,,387
PLAAT3,,387
TCN1,,387
MMP7,,387
TUBAL3,,387
CPEB3,,387
ACADSB,,387
STK32C,,387
GSTO2,,387
PLPP4,,387
BAG3,,387
CFAP43,,387
SUPV3L1,,387
STOX1,,387
SFTPA2,,387
ZNF248,,387
RASGEF1A,,387
ADAM12,,387
CCNJ,,387
RBP4,,387
EGR2,,387
ECD,,387
ADRB1,,387
AKR1E2,,387
AKR1C1,,387
AFAP1L2,,387
IL2RA,,387
PALD1,,387
NPM3,,387
CDK1,,387
GATA3,,387
A1CF,,387
COMTD1,,387
ABCC2,,387
LRMDA,,387
SFXN2,,387
CLEC4E,,387
CLEC7A,,387
BCL2L14,,387
TMEM117,,387
SLC16A7,,387
FGD6,,387
PIP4K2C,,387
IKBIP,,387
RAD52,,387
LAG3,,387
ENO2,,387
NAB2,,387
NELL2,,387
LRIG3,,387
AMIGO2,,387
MMP17,,387
TCTN1,,387
IRAK3,,387
NUAK1,,387
FGD4,,387
WNT5B,,387
RAD51AP1,,387
AKAP3,,387
NINJ2,,387
OASL,,387
EMG1,,387
STX2,,387
SPRYD4,,387
PFKM,,387
BCL7A,,387
MZT1,,387
BORA,,387
ABHD13,,387
IFT88,,387
GJB2,,387
CENPJ,,387
SACS,,387
LNX2,,387
MICU2,,387
PTGDR,,387
DHRS4,,387
GON7,,387
WDHD1,,387
BATF,,387
FLVCR2,,387
PIGH,,387
GZMH,,387
TTC9,,387
GEMIN2,,387
SNAPC1,,387
JAG2,,387
GZMB,,387
HHIPL1,,387
AJUBA,,387
TMEM121,,387
AP4S1,,387
BMF,,387
C15orf61,,387
IGDCC4,,387
RMDN3,,387
WDR72,,387
MAN2A2,,387
BUB1B,,387
PARP16,,387
RASL12,,387
OIP5,,387
TMOD2,,387
APBA2,,387
DIS3L,,387
ARHGAP11A,,387
UBAP1L,,387
SNRPA1,,387
SCG5,,387
TICRR,,387
KIF7,,387
RHOV,,387
PSTPIP1,,387
RASGRP1,,387
CCDC32,,387
KNL1,,387
C2CD4A,,387
RCCD1,,387
PRC1,,387
PLA2G4F,,387
SYT17,,387
SIAH1,,387
FOXC2,,387
CX3CL1,,387
C16orf74,,387
THOC6,,387
MT1A,,387
C16orf95,,387
OGFOD1,,387
EARS2,,387
VPS9D1,,387
GAS8,,387
ARL2BP,,387
TPPP3,,387
ZNF423,,387
CDH3,,387
SETD6,,387
ABAT,,387
ERCC4,,387
ABCC6,,387
PPL,,387
DNASE1,,387
ERI2,,387
HAS3,,387
POLR3K,,387
ZC3H18,,387
SDR42E2,,387
FLYWCH2,,387
WWOX,,387
FBXL16,,387
RRAD,,387
LRRC75A,,387
SLC47A1,,387
AOC2,,387
HOXB13,,387
MFSD6L,,387
GJC1,,387
CD7,,387
ANKRD40CL,,387
SPAG5,,387
TLCD1,,387
TSR1,,387
HCRT,,387
RFFL,,387
FAM20A,,387
C17orf67,,387
MTMR4,,387
BCL6B,,387
KIF19,,387
WSCD1,,387
CCL13,,387
ZNF232,,387
DOC2B,,387
RAD51C,,387
EPN3,,387
PTRH2,,387
HOXB6,,387
RAB37,,387
RNFT1,,387
PITPNM3,,387
MED31,,387
SLC39A6,,387
ZNF532,,387
ESCO1,,387
DSEL,,387
B4GALT6,,387
PARD6G,,387
POLI,,387
TNFRSF11A,,387
CST7,,387
SLC2A10,,387
BMP7,,387
OVOL2,,387
MGME1,,387
MAFB,,387
C20orf96,,387
CST4,,387
CPXM1,,387
TMEM74B,,387
ACTR5,,387
ITCH,,387
GINS1,,387
SMIM26,,387
OPRL1,,387
SIGLEC1,,387
PLCB1,,387
ARID3A,,387
GNA15,,387
ZNF430,,387
CYP4F3,,387
CCNE1,,387
DACT3,,387
TRIP10,,387
IGFLR1,,387
EPOR,,387
HCST,,387
IL27RA,,387
GZMM,,387
SEMA6B,,387
REEP6,,387
RFX2,,387
LILRB5,,387
LILRB2,,387
APOE,,387
NKG7,,387
LENG9,,387
PRR22,,387
ZNF208,,387
CLEC11A,,387
ACP5,,387
GPR4,,387
ZNF253,,387
CBLC,,387
FBXO17,,387
ADGRE1,,387
ZNRF3,,387
TAB1,,387
PMM1,,387
HMOX1,,387
ZNF74,,387
RNF215,,387
GAL3ST1,,387
RASD2,,387
SCUBE1,,387
PPARA,,387
DUSP18,,387
IL2RB,,387
MN1,,387
SGSM1,,387
SEPTIN3,,387
CYP2D6,,387
PAXBP1,,387
BACH1,,387
LRRC3,,387
LCA5L,,387
TMEM50B,,387
